,指数代码,指数简称,样本数,收盘点位,涨跌幅,PE滚动,成交量,成交额,总市值,自由流通市值
485,983085,深港通节能,50,1591.1788,-0.0169,,18577.27247,335.1106644806,37661.2069162089,15778.357126608602
486,983086,深港通节能(港币),50,1397.5815,-0.0168,,18577.27247,361.96628273050004,40679.338167381204,17042.814109773102
487,983087,深港通新能源车,50,3883.6269,-0.016,,19341.60952,402.1255419166,32096.452606448398,13576.317286607
488,983088,深港通新能源车(港币),50,3410.2075,-0.0159,,19341.60952,434.35168460529997,34668.6346167609,14664.308259925401
489,983089,深港通大湾区,50,1987.0174,-0.0015,,28224.45965,541.1355083686,106219.3237121844,47138.4697762609
490,983090,深港通大湾区(港币),50,1745.2039,-0.0014,,28224.45965,584.5011470715,114731.3911447157,50916.006376655896
491,983101,内地生物科技,50,2355.8437,-0.0052,,5140.83307,118.24019512059999,13999.662525375401,6954.4196796212
492,983102,内地生物科技(港币),50,2078.5739,-0.0051,,5140.83307,127.71588386719999,15121.582104892801,7511.738640252
493,983103,内地医疗器械,50,1748.4539,0.0023,,4242.89929,90.9327602556,9737.0375651258,3522.1882614152
494,983104,内地医疗器械(港币),50,1542.6752,0.0024,,4242.89929,98.2200878559,10517.3597349841,3804.4545547617
495,983105,内地消费电子,50,2434.3375,-0.0046,,21547.01973,255.3308258504,21291.2747793451,12293.1344136485
496,983106,内地消费电子(港币),50,2147.831,-0.0045,,21547.01973,275.7928628472,22997.521882986202,13278.287886252
497,983160,低碳科技,50,2351.5885,-0.0053,,21365.48895,525.1707663425,52995.41521206559,29820.2422201283
498,983161,低碳科技(港币),50,1984.1617,-0.0052,,21365.48895,567.2576979632,57242.41578955099,32210.0056556832
499,987001,港股50,50,1033.1692,0.0013,,17562.19676,438.8708612407,163002.05385090449,52812.7316991709
500,987002,港股50（人民币）,50,1071.9194,0.0013,,17562.19676,406.31103204519997,150908.9314757057,48894.555134409406
501,987003,港股通50,50,1023.8035,0.0006,,18356.8267,393.83951388959997,147864.7317747394,34805.4656344756
502,987004,港股通50（人民币）,50,1061.2925,0.0005,,18356.8267,364.62056035410006,136894.6473243714,32223.248139053998
503,987006,港股科技,30,1516.1471,-0.0085,,24339.46121,254.3524804632,74130.4102185226,28142.7111147649
504,987007,港股科技（人民币）,30,1571.6662,-0.0086,,24339.46121,235.4820699376,68630.6750844104,26054.803377160697
505,987008,港股通科技,30,1730.1757,-0.0091,,23870.85163,188.7407805654,56215.8933441869,17236.4430904928
506,987009,港股通科技（人民币）,30,1793.5301,-0.0091,,23870.85163,174.73810205520002,52045.2362169817,15957.6713776093
507,987010,港股大中盘,300,822.6261,-0.0006,,100859.95982,911.9758523193,264911.9862437399,145343.7237971593
508,987011,港股大中盘（人民币）,300,852.7488,-0.0007,,100859.95982,844.3163638358,245258.1659843162,134560.6729286476
509,987012,港股大盘,100,809.442,-0.0009,,58702.93503,663.9095054562,217991.3767622789,118996.6883992639
510,987013,港股大盘（人民币）,100,839.0816,-0.0009,,58702.93503,614.6540592465,201818.5965202852,110168.3240869227
511,987014,港股中盘,200,917.8289,0.0006,,42157.02479,248.06634686310002,46920.609481461,23159.170166967404
512,987015,港股中盘（人民币）,200,951.4383,0.0005,,42157.02479,229.6623045893,43439.569464031,21440.9913322795
513,987016,港股通红利低波,30,1102.0387,0.0076,,30128.3267,194.9368148384,61591.9452587396,1461.3415898520002
514,987017,港股通红利低波（人民币）,30,1307.2029,0.0076,,30128.3267,180.4744525455,57022.4388399935,1352.9246573008
515,987018,港股通创新药,50,992.4872,-0.0124,,3162.48379,32.5900310961,7639.7895992876,3494.0349617197
516,987019,港股通创新药（人民币）,50,1048.9592,-0.0125,,3162.48379,30.1721766891,7072.9936089166,3234.8125079096003
517,987020,内房股,30,490.1559,-0.0025,,15202.67601,52.7562377741,7691.449426528299,1839.9465694039002
518,987021,内房股（人民币）,30,581.4057,-0.0026,,15202.67601,48.84225249359999,7120.8207935742,1703.4409334197
519,987022,港股通文体娱乐,30,1326.8079,-0.0048,,4297.93437,152.89533281200002,56366.7268713894,11909.100599353402
520,987023,港股通文体娱乐（人民币）,30,1573.8144,-0.0049,,4297.93437,141.5520280706,52184.8794048012,11025.5644258873
521,987024,港股通新国货,50,1372.7123,0.0015,,6678.39977,123.90248399,29192.8746016406,16292.260134381699
522,987025,港股通新国货（人民币）,50,1611.0026,0.0014,,6678.39977,114.7101587028,27027.055234944903,15083.5373550122
523,987026,港股通新能源,50,1605.4618,-0.0068,,7088.86156,68.0199546013,9795.3220752697,2038.3783628454999
524,987027,港股通新能源（人民币）,50,1692.3055,-0.0069,,7088.86156,62.973554169399996,9068.607130505201,1887.1510721057
525,CESAIT,中华陆股通行业龙头,50,4095.4305,-0.0056,14.5903,41150.73359,761.3428624147,156630.2725921424,58554.0662457238
526,CESBNR,中华一带一路,50,2140.5397,-0.0011,,34130.65902,718.3227897849,158520.7719866567,60514.7712516554
527,CESFAC,中华A股外资优先配置,50,2572.9143,-0.0039,11.4439,49290.42446,974.1847344353,182701.35994916,24266.000504955402
528,CESGBA,中华大湾区优势产业,100,1783.1714,-0.0083,,42739.55242,579.9661388703,110674.5967004113,34979.0044251311
529,CESGTH,中华港股通成长,40,2615.9857,-0.0016,,4971.93359,56.3316243659,14548.1284882902,360.44401732910006
530,CESIBT,中华创新医药,30,3374.9948,-0.0014,26.9359,4380.48022,121.88214814879998,11566.0721143026,5112.1873232087
531,CESMOT,中华港股通护城河,40,2323.2908,-0.0013,,4936.93536,120.08017780969999,54303.2712966429,5580.828443554799
532,CESPEL,中华港股通泛休闲娱乐,30,2766.7984,-0.0072,,4075.22391,141.0127913147,52916.5025475117,6418.2016607072
533,CESPSM,中华国证港股物业,50,778.6297,-0.0027,,16980.24367,34.9708158863,4320.0121260725,888.4701585213
534,CESVAL,中华港股通价值,40,2376.8966,-0.0074,,32235.10872,149.86945630629998,38986.0122945075,537.2386393449
535,CESYLV,中华港股通高息低波,40,2570.346,-0.0071,,25915.03468,121.46436538489999,29366.6270750369,691.9250443561999
536,CN2310,国证50,50,6652.7245,-0.0046,,39025.11712,869.7537651982001,204281.00959082358,88624.8685459166
537,CN5074,财富管理,50,4711.6711,-0.0127,8.3132,35443.79414,376.5733513448,47854.0826556471,9880.2483792338
538,CN5075,国证信创,50,4814.801,-0.0106,38.4565,12536.19741,393.96571551809996,25551.625001967997,11199.2865384507
539,CN5077,国证电影,0,1310.9429,0.0357,37.8501,8802.7073,88.40864018209999,2443.4012456098003,1120.7662050765
540,CN5079,国证中药,50,8824.6209,0.0099,22.5709,8248.66056,128.2732043634,9449.1229756124,4728.8059706292
541,CN5082,国证航天,0,4656.8584,-0.0168,44.9785,7694.34284,127.6337968865,7608.1154719218,3661.1915737163
542,CN5084,电信服务,0,2133.2259,-0.0038,18.3854,5374.77767,38.928987820799996,7399.3385529259995,171.6861140574
543,CN5085,服装纺织,0,1227.9323,0.0041,15.9981,7741.57014,61.793026480500004,5729.9286176466,2189.9007275057
544,CN5086,工业服务,0,2092.0085,-0.0175,8.5104,38049.19326,272.3809247555,19703.997045148,8513.9082756497
545,CN5090,国证化工,0,3229.9739,-0.0073,20.5768,29795.48252,311.0386691772,26610.0796521021,13170.3569539194
546,CN5093,国证零售,0,1177.9613,-0.0058,23.5896,6756.24705,37.9894978181,2456.8343154110003,1222.9691427581
547,CN5094,耐用消费,0,8518.0767,0.0192,16.1773,14346.73493,255.9660823866,17930.6978481663,7241.0311446345995
548,CN5095,食品零售,0,1754.6763,0.0,27.0469,1646.15654,6.758893351699999,630.0822678012,223.79011265830002
549,CN5097,消费服务,0,4646.6254,-0.0168,33.1211,7562.95842,84.3932102229,3496.193750265,1323.2528398667
550,CN5099,国证制药,0,6139.7439,0.0089,24.2286,19541.55848,292.09728951700004,22857.9075813108,12138.340036508
551,CN5100,白色家电,0,37816.5104,0.029,14.1262,5219.30728,142.8819304038,11259.2944927983,279.2721720829
552,CN5101,国证百货,0,1550.8069,-0.0054,20.7439,2999.43695,19.4319500034,1277.3200225355001,616.3086129678
553,CN5105,路桥港口,0,2280.6445,0.0029,12.9134,6789.93811,47.585790953,8395.0123234557,1987.3734283101
554,CN5106,酒店餐饮,0,7638.2896,-0.0236,31.6002,4399.33379,69.8862109992,2963.3647744159002,865.5178440675
555,CN5111,定增综指,0,1794.9934,-0.0095,23.4799,40758.7786,473.7694039329,23095.6230546054,11014.138929701001
556,CN5122,中小能源,0,1545.5757,0.0051,5.5798,770.17213,3.9994982012,377.405431986,141.3648073842
557,CN5123,中小材料,0,2578.4569,-0.0133,23.017,18150.76995,145.88511095270002,5960.6525875922,3187.1219201753997
558,CN5124,中小工业,0,1498.2208,-0.0197,21.8466,28714.72725,281.167741485,10360.4232070251,5328.4966351223
559,CN5125,中小可选,0,1317.4167,-0.0032,24.8347,15438.11046,154.2123402535,4644.4511442722,2471.6288707782
560,CN5126,中小消费,0,2684.2799,0.0081,23.866,2591.85515,28.402937135300004,2103.4694706423,1004.015520424
561,CN5127,中小医药,0,2079.8985,0.0112,22.0431,7977.75377,91.51562883950001,4319.3205536044,2175.0865488233
562,CN5128,中小金融,0,1971.0435,0.0017,6.4043,911.91181,4.4991366727,315.98696052900004,185.7568673273
563,CN5129,中小信息,0,2866.0217,-0.0113,39.5025,20051.7642,242.2481857038,7928.118006625899,4981.5191019139
564,CN5130,中小电信,0,2577.536,-0.0236,49.2291,4424.7531,57.6622694454,1727.0275196876999,936.8549762350999
565,CN5131,中小公用,0,1546.5517,-0.0099,19.2641,2366.85856,20.3679553919,950.4302120916001,333.99746893130003
566,CN5138,大盘红利,50,6752.2751,-0.0044,13.947,13804.12892,218.3960235217,18016.9883354737,442.0606063714
567,CN5139,稳进价值,50,6108.7737,0.0003,50.4924,8391.09193,75.5402190917,2055.2640930743,285.4825999104
568,CN5140,先锋成长,50,37086.4243,-0.0083,27.7927,3868.96152,39.4518261673,1093.6713025924,228.5173468393
569,CN5141,优势价值,50,6437.0684,-0.0121,12.6076,7524.98148,166.251542836,7911.4973520082995,411.2398355803
570,CN6027,西藏指数,0,3236.0609,0.0147,28.7517,3771.47169,45.700464828,2179.9955400972,937.1039512175
571,470006,创业板R(港币)(CNH),100,1905.7821,-0.0111,26.1403,17248.27807,593.5415255771,52126.3793703903,27943.288591185497
572,470007,创业板R(美元)(CNH),100,1896.6799,-0.0107,26.1403,17248.27807,75.8649682075,6662.6612348015005,3571.6400777906
573,470026,深指ESGR,400,13174.0265,-0.0076,18.6157,152210.81861,2230.3224957197,170816.2978058812,88025.9283628893
574,470027,100ESGR,80,5897.1029,-0.0087,17.4853,44207.66348,786.7041614373,93720.73455444051,46650.4086910375
575,470028,创指ESGR,80,2176.2476,-0.0114,25.6316,14982.2896,464.28203208779996,43560.6308606771,23064.9400057712
576,470029,深指ESG领先R,200,13345.7649,-0.0069,18.9355,87964.9905,1293.3184302908,119692.07097495071,60452.421411090705
577,470030,100ESG领先R,50,6251.0719,-0.0099,20.2534,26473.56251,482.6374275293,52079.444986598704,25419.836106568902
578,470031,创指ESG领先R,50,2330.5811,-0.0096,25.1205,8198.28188,278.5595861545,34783.0233478307,16410.816083628
579,470032,深指ESG增强R,200,1207.0593,-0.0086,16.9339,75913.95136,1468.4416718029001,121701.40869314609,15482.0572867279
580,470033,100ESG增强R,40,1223.7261,-0.0092,16.3982,17852.70225,461.9047984985,63335.4863918004,10173.6149214565
581,470034,创指ESG增强R,40,1772.8413,-0.0104,23.1284,7449.76016,284.1366500694,31325.06532535,5257.6029150742
582,470035,深证光伏R,50,2698.6317,-0.0249,14.5917,8754.77598,138.3910990313,8310.2252130782,4470.8772992969
583,470036,深证储能R,50,6254.5668,-0.0174,18.4301,13159.67718,287.4236641362,23831.317827134,9925.2471615312
584,470037,深证高装R,50,2195.6516,-0.0133,25.915,11530.74168,186.59759748759998,11082.3979441847,6594.0024525312
585,470038,生物经济R,50,2517.3653,-0.0036,24.8478,7131.05107,152.13375773639999,19487.280336275802,6673.5154516415005
586,470039,创新材料R,50,3299.4887,-0.0108,20.6143,9145.52899,168.2575501394,14860.244894245801,3872.4288109643
587,470040,创业高装R,50,2841.5233,-0.0176,28.6636,8204.61217,118.45800563579999,5352.2753654458,2494.4223172759
588,470041,创新消费R,50,2235.8018,-0.007,37.5132,14073.53683,166.3549038713,9348.048252250699,3985.8609698329997
589,470042,新材料50R,50,2643.6304,-0.0124,18.5513,15364.47178,282.21552384619997,23409.853407527098,8947.2369545029
590,470043,新能装备R,50,4023.6813,-0.0162,16.9957,15082.66179,295.3966929155,21990.946209007998,8968.202854114399
591,470046,深证XR R,50,1541.579,-0.0081,27.8052,26466.73973,261.5944241711,13183.4842586169,8548.1657174215
592,470047,数字文化R,50,835.5316,-0.007,26.6103,20982.75573,216.1284586032,7039.780731456501,4344.7386870981
593,470048,新型显示R,50,1200.2277,-0.0049,30.6298,17891.09743,156.4063746556,8476.9137911714,5196.0897948872
594,470049,深证数字交通R,50,3576.3909,-0.0118,25.979,16235.92313,246.6664170914,14636.1371712052,3379.4170159717
595,470050,深证卫星导航R,50,2525.6376,-0.0151,46.6297,11689.02557,132.1330244028,4165.6372684538,2629.2084517922
596,470051,深证算力设施R,50,6520.2911,-0.0045,36.0818,13118.06381,371.6600456561,16840.7277463475,6947.1551644065
597,470052,深证数字安全R,50,2506.3936,-0.0118,40.2279,9915.87711,135.1188654527,4723.0621087102,2600.1113060979997
598,470053,深证数据要素R,50,2787.6759,-0.0135,35.2614,14585.40769,288.72480614,13155.319957515601,5396.2436391222
599,470054,深证智能电网R,50,2459.2407,-0.0128,23.048,7359.67052,92.2131334441,5653.392855088299,2880.3014528504
600,470055,深证国企ESGR,50,1422.1642,-0.005,21.7776,22218.35585,304.8908923375,29950.110782843,11045.771826073898
601,470056,深证民企ESGR,50,1446.6935,-0.0073,17.3744,12033.32402,295.8746047538,34053.6613602302,14541.2703763345
602,470057,深证民企50R,50,2244.1148,-0.0075,20.1793,16673.70137,539.6412478011,51767.948041201395,30608.7548320371
603,470058,深证民企治理R,50,1372.8619,-0.0139,19.0843,12448.3855,292.0078301538,27922.909902174,5646.4582343799
604,470059,深证民企科技R,50,3313.5283,-0.0142,23.9674,9566.02285,306.8757149818,28082.5497125863,12376.1583500556
605,470060,深证ESG成长R,50,1262.2949,-0.0156,25.0979,9505.3282,135.3944785299,11469.494273325201,1936.8631746685999
606,470061,深证ESG价值R,50,1639.7708,-0.0169,16.908,21280.44005,260.084213042,12748.0280345221,2428.1004632768
607,470062,深红利300R,300,6447.0085,-0.0033,15.5388,80226.09085,1258.4621952819,87407.970124948,1806.5383892313
608,470063,深证回购R,50,1886.3053,-0.0015,19.8134,16444.41704,235.1878959123,23639.9001371594,424.8977054885
609,470064,深证国企股东回报R,50,2129.9691,-0.0129,16.0545,27782.03974,309.6971630581,31543.134953598797,10155.7434668599
610,470065,深证优质信披R,0,2534.7351,-0.0081,18.3057,139539.57572,2077.0895472060997,151557.228973803,77854.70161215
611,470067,深证专利R,50,4263.7255,-0.0051,22.1007,21075.81956,345.6530031425,36558.9116390452,12859.1367096305
612,470068,创业专利R,50,4354.5368,-0.0104,23.6512,9852.07371,207.121961187,22221.3263937481,5907.4322166168995
613,471001,深成地产R,0,691.9384,-0.0255,7.0413,9865.46421,69.2700405736,2114.5933782397,909.2329675922999
614,471002,中小地产R,0,1238.0469,0.0034,10.7908,7887.23552,19.718651073,1003.0367101586,358.2125761992
615,471004,创业板战略科技R,50,5104.9339,-0.0078,35.4366,7955.39345,169.30245522479998,12517.2041302002,5759.1341486267
616,480001,湾创100R,100,1250.0928,-0.0047,,44608.88472,793.8112257238,110850.83411974259,48927.556328902596
617,480002,湾创100R(港币),100,1174.4653,-0.0047,,44608.88472,857.4268242858,119734.21286792641,52848.546674195095
618,480003,湾区综指R,0,2609.5478,-0.0057,,95533.86971,1297.7584044796001,188038.2741790387,27518.5448062825
619,480004,湾区综指R(港币),0,2291.3189,-0.0056,,95533.86971,1401.7594796289002,203107.1979718382,29723.8248933515
620,480005,GTCOM港股通100R,100,1491.7527,-0.0004,,23129.3142,393.43994147800004,117054.95274556731,66220.2818773033
621,480006,GTCOM港股通100R（港币）,100,1387.8571,-0.0003,,23129.3142,424.9683428328,126435.1786495794,71526.859590308
622,480007,湾区新兴R,100,3367.4646,-0.0023,,37471.60784,606.693692392,75881.4967777478,28154.3857281468
623,480008,湾区新兴R(港币),100,2934.4772,-0.0022,,37471.60784,655.3137927642,81962.471069877,30410.6518232438
624,480009,湾区制造R,100,3933.0339,0.0024,,31895.58169,526.3745042108001,37487.350019519,21821.9037159224
625,480010,湾区制造R(港币),100,3427.3249,0.0025,,31895.58169,568.5581292144,40491.574302581605,23570.703473765898
626,480011,湾区服务R,100,1935.5101,-0.0089,,41206.54666,396.27966436559996,79628.07796974099,15213.806386055801
627,480012,湾区服务R(港币),100,1686.6458,-0.0088,,41206.54666,428.03673926809995,86009.17517868339,16433.0038092422
628,480013,湾区医药R,30,1975.6807,0.0011,,3965.29251,69.7853435506,8989.0186885904,2737.7464894455998
629,480014,湾区医药R（港币）,30,1734.751,0.0012,,3965.29251,75.37791359239999,9709.3914418603,2957.1460364174
630,480015,疫苗生科R,50,8184.8014,-0.0072,25.3476,6606.32232,185.4767075882,19445.2658885958,3396.3187770390996
631,480016,公卫健康R,50,7002.1111,-0.0008,24.3268,8471.28322,241.8947983058,26206.0484869147,13122.0709702843
632,480017,国证芯片R,30,6693.4103,-0.0142,49.6842,3995.61271,197.46661910790002,16564.145637895,9234.1341939982
633,480018,卫星通信R,50,2884.398,-0.0109,26.7664,12894.33169,250.0831176003,15035.736356527399,1913.2575222523
634,480019,湾区海洋R,30,2054.8295,-0.0066,,5299.54037,73.81981501109999,7060.2498309105,948.5839348486
635,480020,湾区海洋R(港币),30,1790.621,-0.0065,,5299.54037,79.7356789004,7626.0311837182,1024.6011559588
636,480021,碳中和50R,50,1753.6538,-0.0137,17.6887,21975.11414,254.43552363610002,29053.9553378617,10723.1712702059
637,480022,机器人100R,100,1844.6704,-0.0092,31.8046,15104.82157,268.0672629014,13681.7112738688,5088.0247353427
638,480023,南山50R,50,2027.1687,-0.0063,,11852.83658,228.5585133853,43661.152922848,6042.3578267912
639,480024,南山50R(港币),50,1779.9587,-0.0063,,11852.83658,246.87491947830003,47160.0039277154,6526.5850262873
640,480026,风光装备R,30,1287.9879,-0.023,10.0836,10414.24303,160.9759550126,10687.1120219832,2296.7810295004
641,480027,新能源电池R,50,2031.835,-0.0195,20.744,8569.32136,160.05379018440001,17115.6678983804,4428.0551846676
642,480028,龙头家电R,30,17377.2356,0.0262,15.6056,6592.47678,185.6440309486,15085.629783922901,3330.6142633959003
643,480030,消费电子R,50,4916.4108,-0.0077,29.8054,19809.64795,265.8406223822,19504.7808991181,11338.5589397573
644,480032,新能电池R,30,11248.3968,-0.0159,17.629,9866.47901,230.3697085121,21713.2293395837,8063.894722723299
645,480033,自主科技R,50,6516.3434,-0.008,33.8871,8940.56294,322.1048576175,30601.1184690285,16016.0632104493
646,480034,工业软件R,50,2541.9986,-0.0109,33.6359,7677.32687,133.8343304575,8998.1486655849,1349.3998847885
647,480035,化肥农药R,80,1828.7277,-0.0092,16.2835,18474.90977,175.6109766856,9768.6425352529,2419.9065698175
648,480036,创新龙头R,100,2681.6919,-0.008,,36411.79445,543.258134585,72784.1147829715,23855.167577341097
649,480037,创新龙头R（港币）,100,2336.875,-0.0079,,36411.79445,586.7944133702,78616.85402362871,25766.8873291059
650,480038,深圳高新R,50,3533.1523,-0.0082,,15868.29314,334.0771642765,53924.2394848934,13350.7182504447
651,480039,深圳高新R（港币）,50,3072.3197,-0.0081,,15868.29314,360.8498483219,58245.579331881905,14420.6357712996
652,480043,工业金属R,50,1965.3214,-0.0019,19.2345,26816.85211,224.58923731299998,13571.9900550005,5185.7820719038
653,480046,文化创意R,100,1699.1869,-0.0118,,42334.0494,419.7405602928,45030.2210846649,10477.8700737949
654,480047,文化创意R（港币）,100,1480.7143,-0.0117,,42334.0494,453.37824055650003,48638.7847858196,11317.55326347
655,480048,国证建材R,30,5903.7442,-0.0164,14.4114,6403.95911,58.4626846587,5568.9995156009,2515.1894589773
656,480052,绿色金融R,50,1843.9209,-0.0093,,36965.10618,229.6703903189,45716.765713633606,448.86857494
657,480053,绿色金融R（港币）,50,1623.2953,-0.0093,,36965.10618,248.075404034,49380.3317427371,484.8393514887
658,480055,规模因子R,50,1639.8243,-0.0067,12.4509,25461.66856,330.3806078027,26631.0778129867,624.0055256863
659,480056,价值因子R,50,2634.8676,-0.0019,16.551,17262.78989,389.8263111672,37735.8546463251,713.7381008486
660,480057,动量因子R,50,1935.573,-0.0061,19.4947,16927.41392,390.44147827349997,20044.9379491277,505.8719002216
661,480058,绿色治理R,100,1196.7957,-0.0036,16.8245,56617.19931,790.1892547392,75581.3254730677,42384.804389516496
662,480059,航空出行R,80,1494.3342,-0.0108,24.5584,19955.128,201.26389320939998,12099.1949084339,1356.5813448414
663,480063,国证回购R,50,2395.3781,-0.002,13.3329,17058.14767,290.7575453217,32081.301376835898,417.6005944096
664,480065,帮扶100R,100,2105.3324,-0.005,11.2056,97504.32809,1495.0020939135,280359.997007503,103605.47332877359
665,480068,蓝色100R,100,2922.5701,-0.0071,,22621.16944,188.1203686418,18448.201051873602,385.1846807495
666,480069,蓝色100R(港币),100,2546.7761,-0.007,,22621.16944,203.1960291934,19926.5707464263,416.05265969199996
667,480070,国证专利R,100,3178.7886,-0.0043,20.426,53409.32776,941.0123934603,83061.693701606,43265.2148752929
668,480071,机器人龙头R,50,1939.7926,-0.0078,30.7273,7693.68105,166.0375279459,10688.6937597833,4303.6639277759
669,480072,生物农业R,80,3306.4232,-0.0074,17.2737,15295.10698,161.6530245841,12651.873919752199,592.3602825364
670,480532,国证青岛海洋R,0,1262.5376,0.006,16.5691,4482.5944,57.8141989952,4850.2983914454,255.7139343355
671,483001,内地100R,100,1880.6353,-0.0048,,59354.99417,1103.0345952788,204753.7677706316,52541.2619218567
672,483002,内地100R(港币),100,1659.2949,-0.0048,,59354.99417,1191.4301599725,221162.14046746172,56751.791921644406
673,483003,内地科技50R,50,2147.5935,-0.0105,,25612.0279,539.0688476291,93549.3137768452,41293.5131673217
674,483004,内地科技50R(港币),50,1894.8304,-0.0104,,25612.0279,582.2688814686001,101046.04672512131,44602.65619608769
675,483005,深港通综指R,0,5335.6424,-0.0041,,524627.59231,5221.8394335494,499704.73323464225,265210.640766541
676,483006,深港通综指R(港币),0,5127.7216,-0.004,,524627.59231,5640.3136408634,539749.9317221089,286463.9941994469
677,483007,深港通100R,100,6183.2921,-0.0037,,68653.22015,1191.4174261133999,233810.8464634628,87199.2973061409
678,483008,深港通100R(港币),100,5943.8343,-0.0036,,68653.22015,1286.8955296897,252547.72804221988,94187.2364982279
679,483009,深港通手机产业链R,50,3136.0777,-0.0086,,22662.30963,368.7108318228,30111.1451923883,16494.1845768481
680,483010,深港通手机产业链R(港币),50,2760.3885,-0.0085,,22662.30963,398.2590782021,32524.2073922273,17816.0045828177
681,483011,深港通绿色优选R,100,2364.0382,0.0016,,62980.12577,719.7526464195,134913.147825308,66738.6675059805
682,483012,深港通绿色优选R(港币),100,2075.8003,0.0017,,62980.12577,777.4325291524001,145724.7103673201,72086.9230661316
683,483013,深港通能源R,0,10400.5452,0.0116,,9770.52364,80.4610980973,15914.5738453366,3717.0882848503
684,483014,深港通能源R（港币）,0,9996.4825,0.0117,,9770.52364,86.9089688435,17189.9017911525,4014.9620715901
685,483015,深港通材料R,0,5095.8278,-0.0108,,66366.30384,584.8873827186,37505.3375662517,19119.7842806279
686,483016,深港通材料R（港币）,0,4894.9855,-0.0107,,66366.30384,631.7600560155,40510.9884722466,20652.0300484728
687,483017,深港通工业R,0,4043.5308,-0.0134,,90098.37987,1034.623472895,72556.7580808078,36553.5626333036
688,483018,深港通工业R（港币）,0,3884.6204,-0.0133,,90098.37987,1117.5379385294,78371.3784151239,39482.9313988735
689,483019,深港通可选消费R,0,5245.5411,-0.0028,,68673.88933,842.7470758102,67353.7424612566,37712.6072784494
690,483020,深港通可选消费R（港币）,0,5039.8965,-0.0027,,68673.88933,910.2840554784,72751.3024531354,40734.7947708005
691,483021,深港通主要消费R,0,7070.7,0.0009,,14703.61591,208.3067619034,37764.8910024169,15081.6768571667
692,483022,深港通主要消费R（港币）,0,6792.9448,0.001,,14703.61591,225.0003135628,40791.3151030578,16290.3027449503
693,483023,深港通医药卫生R,0,4573.9625,-0.0002,,29444.81745,393.2007422749,40981.3797391232,20137.0902367214
694,483024,深港通医药卫生R（港币）,0,4394.344,-0.0001,,29444.81745,424.71161918269996,44265.5661544521,21750.8474173694
695,483025,深港通金融R,0,6242.3439,-0.0031,,63460.18611,368.0706566118,75132.8098925513,43900.1773325818
696,483026,深港通金融R（港币）,0,5999.5464,-0.003,,63460.18611,397.56678563739996,81153.6644775619,47418.1617194225
697,483027,深港通信息技术R,0,6125.6927,-0.007,,96394.38875,1167.6392109675,87107.9484599574,38904.2619526535
698,483028,深港通信息技术R（港币）,0,5886.0779,-0.007,,96394.38875,1261.2133496918,94088.6029424483,42022.0027870269
699,483029,深港通电信业务R,0,5836.4312,-0.0062,,17706.06834,276.0207909516,28670.9897361,9867.6921452692
700,483030,深港通电信业务R（港币）,0,5608.0965,-0.0061,,17706.06834,298.140932625,30968.5871792136,10658.4672335455
701,483031,深港通公用事业R,0,5159.5483,-0.001,,15581.57257,96.9600836253,17443.789727028998,7025.50495917
702,483032,深港通公用事业R（港币）,0,4959.0387,-0.0009,,15581.57257,104.73034099270001,18841.686860173402,7588.5050265401005
703,483033,深港通通信服务R,0,5214.1911,-0.0092,,14689.32624,252.206670709,12501.8780729339,6586.229542348299
704,483034,深港通通信服务R（港币）,0,5008.2767,-0.0091,,14689.32624,272.4184231037,13503.7587299426,7114.0424328747995
705,483035,深港通医疗R,0,5297.8163,-0.0025,,6850.03533,90.2112308442,11565.4915078512,4308.6094219757
706,483036,深港通医疗R（港币）,0,5089.7633,-0.0024,,6850.03533,97.44071852040001,12492.338092841499,4653.8963955019
707,483037,深港通食品零售R,0,1861.9204,0.0166,,398.57749,1.8976500686000002,398.5351134854,60.0861924939
708,483038,深港通食品零售R（港币）,0,1788.8171,0.0167,,398.57749,2.0497266497,430.4728641893,64.9013819249
709,483039,深港通汽车R,0,6708.2977,-0.0082,,23219.84867,338.95122905650004,18593.539689548797,7459.762287394399
710,483040,深港通汽车R（港币）,0,6446.0951,-0.0081,,23219.84867,366.11454594599996,20083.5913411524,8057.5708854141
711,483041,深港通服装纺织R,0,7833.7089,0.007,,2955.80519,35.2469400552,8873.0874612511,3036.3242904982003
712,483042,深港通服装纺织R（港币）,0,7528.4211,0.0071,,2955.80519,38.0715561441,9584.145599180601,3279.6444955023
713,483043,深港通电脑硬件R,0,6011.5432,-0.0073,,40047.85999,578.3449665406,33805.0830766142,18417.070865410802
714,483044,深港通电脑硬件R（港币）,0,5774.4361,-0.0072,,40047.85999,624.6934701831,36514.2072147279,19893.0079397024
715,483045,深港通消费服务R,0,3090.3188,-0.0211,,7877.29593,54.9594727537,8559.1667530315,3013.6850704804997
716,483046,深港通消费服务R（港币）,0,2970.2933,-0.021,,7877.29593,59.363822706,9245.0619681584,3255.1898545356
717,483047,深港通网络软件R,0,5519.3216,-0.0077,,53604.03099,508.50918388480005,47613.4130053186,12859.806135872099
718,483048,深港通网络软件R（港币）,0,5304.3132,-0.0076,,53604.03099,549.2607332435,51428.9975704776,13890.3759133
719,483049,深港通耐用消费R,0,8643.2694,0.0223,,11143.094,197.4645868644,15545.909193391399,4893.7651956687
720,483050,深港通耐用消费R（港币）,0,8302.0771,0.0224,,11143.094,213.2892991196,16791.740829233302,5285.9440270796995
